discover,v,descubrir
discover,v,detectar
discover,v,encontrar
discover,v,observar
discover,v,revelar
discover,v,declarar
discover,v,manifestar
discover,v,denunciar
forcefulness,n,fuerza
faux,adj,artificial
faux,adj,falso
payoff,n,pago
payoff,n,recompensa
kiss,n,beso
kiss,v,besar
fast,n,ayuno
fast,n,vigilia
fast,adj,rápido
fast,adj,veloz
farm,n,finca
farm,n,granja
farm,n,cortijo
farm,n,estancia
farm,n,hacienda
farm,n,masía
fart,v,peer
kite,n,cometa
kite,n,barrilete
kite,n,cachirulo
kite,n,chichigua
kite,n,chiringa
kite,n,lechuza
kite,n,pandero
kite,n,pandorga
kite,n,papagayo
kite,n,papalote
kite,n,papelote
kite,n,petaca
kite,n,piscucha
kite,n,volador
kite,n,volantín
jordan,n,jordania
strawberry,n,fresa
strawberry,n,frutilla
family,n,familia
liver,n,hígado
marking,n,marca
marking,n,señal
monkey,n,mono
monkey,n,chango
monkey,n,mico
monkey,n,simio
tree,n,árbol
tram,n,tranvía
delineate,v,dibujar
delineate,v,trazar
delineate,v,delinear
hospital,n,hospital
hospital,n,clínica
trim,v,cortar
trim,v,recortar
papaya,n,fruta
papaya,n,lechosa
true,adj,cierto
true,adj,verdadero
fluorine,n,flúor
tsar,n,zar
kiev,n,kiev
kick,v,patada
disputation,n,discusión
disputation,n,disputa
disputation,n,pelea
king,n,rey
king,n,monarca
kind,n,gentil
kind,n,clase
kind,n,tipo
kind,adj,amable
kind,adj,simpático
command,v,controlar
kill,v,matar
beverage,n,bebida
jew,n,judía
drib,n,gota
drop,n,gota
infant,n,criatura
jar,n,choque
jar,n,sacudida
jan,n,enero
jay,n,arrendajo
jay,n,urraca
twin,n,mellizo
twin,n,cuate
twin,n,cuache
twin,n,jimagua
twin,n,morocho
twin,v,gemelo
deport,v,funcionar
anyone,pro,cualquiera
royal,adj,real
last year,?,el
job,n,cometido
job,n,faena
job,n,quehacer
job,n,tarea
job,n,trabajo
job,n,empleo
job,n,ocupación
job,n,dificultad
job,n,problema
interpreter,n,intérprete
joy,n,alegría
joy,n,gozo
joy,n,felicidad
skyscraper,n,rascacielos
skyscraper,n,torre
drum,n,tambor
emmet,n,hormiga
draw,v,describir
draw,v,explicar
draw,v,detallar
draw,v,arrastrar
draw,v,estirar
draw,v,tirar
draw,v,dibujar
draw,v,trazar
draw,v,delinear
drinkable,n,bebida
connecter,n,conexión
century,n,centuria
century,n,siglo
kid,n,hija
kid,n,hijo
black,adj,negro
hungary,n,hungría
foreigner,n,extranjera
key,n,llave
connector,n,conexión
rhodium,n,rodio
algorithm,n,algoritmo
usual,adj,común
usual,adj,habitual
usual,adj,normal
usual,adj,usual
encyclopedia,n,enciclopedia
fight,n,combate
fight,n,lucha
fight,v,pelear
fight,v,luchar
fight,v,combatir
fight,v,batallar
fight,v,contender
fight,v,resistir
turn,v,arar
turn,v,binar
turn,v,girar
turn,v,rotar
serbia,n,serbia
shower,n,ducha
drapery,n,cortina
omnibus,n,autobús
omnibus,n,colectivo
omnibus,n,camión
accept,v,aceptar
accept,v,querer
accept,v,alojar
length,n,eslora
goose,n,ganso
goose,n,oca
goose,n,ánsar
mistake,n,error
mistake,n,fallo
mistake,n,falta
mistake,n,equivocación
observe,v,descubrir
observe,v,detectar
observe,v,encontrar
observe,v,observar
observe,v,revelar
observe,v,honrar
observe,v,venerar
observe,v,admirar
aspect,n,apariencia
aspect,n,aspecto
aspect,n,estampa
aspect,n,expresión
authority,n,autoridad
authority,n,dominación
authority,n,dominio
authority,n,potencia
authority,n,autorización
murphy,n,patata
hap,n,suceso
hap,v,ocurrir
hap,v,pasar
hap,v,suceder
hat,n,sombrero
hay,n,heno
music,n,música
her,?,su
assault,v,asaltar
assault,v,atacar
hen,n,gallina
scissors,n,tijera
scissors,n,tijeras
type,n,tipo
his,?,su
hit,n,golpe
hit,n,éxito
hit,v,alcanzar
hit,v,ganar
medicine,n,medicina
exterior,adj,exterior
responsibility,n,responsabilidad
responsibility,n,deber
genitive,n,caso
god,n,dios
bang-up,adj,bárbaro
bang-up,adj,genial
down,adv,abajo
down,adv,debajo
tumble,n,caída
dove,n,paloma
dove,n,pichón
midpoint,n,centro
babysitter,n,niñera
babysitter,n,canguro
babysitter,n,china
gum,n,cola
gum,n,goma
gum,n,pegamento
fifty,n,cincuenta
fifth,n,quinta
fifth,n,ª
fifth,adj,quinto
gun,n,pistola
dejeuner,n,almuerzo
dejeuner,n,comida
preserve,v,ahorrar
israel,n,israel
look,n,apariencia
look,n,aspecto
look,n,estampa
look,n,expresión
look,v,mirar
look,v,aguardar
look,v,contar
look,v,esperar
look,v,contemplar
look,v,admirar
look,v,calcular
look,v,considerar
look,v,parecer
long,adv,largo
long,adj,extenso
ice,n,hielo
termination,n,consecuencia
termination,n,resultado
termination,n,fruto
dumpsite,n,vaciadero
growth,n,aumento
growth,n,crecimiento
growth,n,incremento
growth,n,multiplicación
door,n,puerta
door,n,hoja
route,n,carretera
love,n,amor
love,n,cariño
love,n,cielo
love,n,corazón
love,n,sol
love,n,dulzura
love,n,querida
love,n,pasión
love,v,amar
love,v,querer
ink,n,tinta
loud,adv,fuerte
loss,n,pérdida
microscope,n,microscopio
doll,n,muñeca
ill,adj,enfermo
lose,v,perder
how,?,cómo
hog,n,marrano
hot,adj,caliente
hot,adj,acalorado
load,v,cargar
transcend,v,superar
field,n,ámbito
field,n,área
field,n,campo
field,n,disciplina
field,n,terreno
field,n,campaña
field,n,llanura
hong kong,?,hong
hug,n,abrazo
round,v,redondear
round,adj,redondo
pleasance,n,placer
pleasance,n,gusto
expanse,n,área
expanse,n,superficie
contender,n,adversario
contender,n,rival
rough,adj,áspero
lock,n,cerradura
lock,v,cerrar
latvia,n,letonia
chance,n,ocasión
chance,n,oportunidad
chance,v,arriesgar
chance,v,aventurar
few,adj,pocos
feb,n,febrero
guinea pig,?,conejillo
change,n,cambio
change,n,modificación
change,n,mutación
change,n,evolución
change,n,alteración
change,n,variación
change,v,alterar
change,v,cambiar
fat,n,grasa
fat,adj,gordo
far,adj,lejano
far,adj,distante
far,adj,remoto
fan,n,abanico
delicate,adj,delicado
delicate,adj,frágil
disceptation,n,discusión
disceptation,n,disputa
disceptation,n,pelea
proverb,n,proverbio
eye,n,ojo
silicon,n,silicio
orgasm,n,orgasmo
eve,n,atardecer
eve,n,noche
ceiling,n,techo
end,n,fin
end,n,cabo
end,n,final
end,v,acabar
end,v,cesar
end,v,concluir
end,v,parar
end,v,terminar
bionomics,n,ecología
egg,n,huevo
egg,n,óvulo
tradition,n,tradición
fille,n,chica
fille,n,señorita
hydrogen,n,hidrógeno
get,v,convertirse
get,v,comenzar
get,v,empezar
get,v,iniciar
get,v,causar
get,v,hacer
get,v,inducir
get,v,conseguir
get,v,obtener
get,v,sacar
get,v,tomar
gem,n,joya
swain,n,compañero
swain,n,novio
swain,n,pareja
central,adj,central
gas,n,gas
dust,n,polvo
duty,n,deber
duty,n,obligación
bleed,v,sangrar
associate,v,conectar
associate,v,acoplar
associate,v,empalmar
associate,v,encadenar
associate,v,unir
associate,v,asociar
associate,v,relacionar
duet,n,pareja
angle,n,ángulo
lung,n,pulmón
angel,n,ángel
anger,n,ira
anger,n,enfado
anger,n,enojo
anger,n,rabia
anger,n,bravura
lute,n,laúd
dump,n,vaciadero
fri,n,viernes
dull,adj,gris
dull,adj,aburridor
fox,n,zorro
fox,v,embaucar
for,prep,para
angry,adj,airado
h2o,n,agua
duad,n,pareja
responsible,adj,responsable
fob,v,embaucar
fog,n,niebla
duck,n,pato
fly,n,mosca
fly,v,volar
fig,n,higo
fig,n,breva
fir,n,abeto
fit,v,corresponder
fix,v,disponer
fix,v,preparar
fix,v,coordinar
fix,v,organizar
fix,v,aprestar
forenoon,n,mañana
public,n,mundo
public,n,pueblo
public,adj,público
day,n,día
cup,n,taza
cup,n,copa
portion,n,componente
portion,n,parte
portion,n,porcentaje
cut,n,corte
cut,n,tajo
cut,v,cortar
cut,v,recortar
depict,v,describir
depict,v,explicar
depict,v,detallar
interest,n,interés
blade,n,hoja
blade,n,cuchilla
sweat,n,afán
sweat,n,dedicación
sweat,n,esfuerzo
sweat,n,agotamiento
cow,n,vaca
sweet,n,pastel
sweet,n,dulzura
sweet,adj,dulce
cry,n,grito
cry,n,protesta
cry,n,alarido
cry,v,llorar
cry,v,gritar
cry,v,llamar
wearable,n,vestido
wearable,n,prenda
wearable,n,ropa
avoid,v,evitar
avoid,v,excusar
avoid,v,prevenir
cathay,n,china
swell,adj,bárbaro
swell,adj,genial
blast,v,aplastar
ear,n,oreja
ear,n,oído
eat,v,comer
measuring,n,medición
eel,n,anguila
pronunciation,n,pronunciación
series,n,serie
judicature,n,juzgado
judicature,n,tribunal
dot,n,punto
dot,n,puntillo
dr.,n,doctor
brilliant,adj,brillante
brilliant,adj,vivo
sentence,n,frase
sentence,n,oración
hazelnut,n,avellana
spring,n,fuente
spring,n,manantial
spring,n,muelle
spring,n,primavera
spring,v,saltar
spring,v,brincar
selection,n,elección
selection,n,selección
selection,n,decisión
doc,n,doctor
dog,n,perro
provide,v,facilitar
provide,v,proporcionar
provide,v,suministrar
provide,v,proveer
duo,n,pareja
instruction,n,educación
instruction,n,enseñanza
dry,adj,seco
serial,n,serie
dew,n,rocío
private,n,personal
private,adj,particular
private,adj,unipersonal
dec,n,diciembre
die,n,dado
die,v,expirar
die,v,fallecer
die,v,sucumbir
dig,v,excavar
dig,v,ahondar
dig,v,cavar
holding,n,pertenencia
holding,n,propiedad
somebody,n,mortal
rex,n,monarca
rex,n,rey
forrard,adv,adelante
red,adj,rojo
red,adj,rojizo
tremble,n,temblor
tremble,n,escalofríos
rat,n,rata
female,n,hembra
female,adj,femenino
ram,n,carnero
ram,n,morueco
element,n,elemento
element,n,componente
element,n,factor
summertime,n,verano
organism,n,organismo
rye,n,centeno
rug,n,alfombra
rug,n,tapete
rug,n,tapiz
rug,n,moqueta
run,v,correr
abkhazia,n,abjasia
charge,n,carga
charge,n,cargo
charge,v,acusar
charge,v,cargar
sad,adj,triste
sad,adj,lamentable
sad,adj,penoso
sat,n,sábado
say,v,decir
say,v,encargar
say,v,manifestar
say,v,suponer
saw,n,sierra
lynx,n,lince
she,?,ella
italy,n,italia
sit,v,sentar
sit,v,estar
sis,n,hermana
sin,n,pecado
sew,v,coser
sex,n,sexo
sex,n,género
set,n,conjunto
set,n,juego
set,v,disponer
set,v,preparar
set,v,coordinar
set,v,organizar
set,v,aprestar
set,v,poner
set,adj,determinado
sea,n,mar
sea,n,océano
see,v,ver
see,v,averiguar
see,v,determinar
see,v,encontrar
see,v,considerar
see,v,visitar
sec,n,s
sec,adj,segundo
sep,n,septiembre
spy,n,espía
spy,n,chivato
church,n,iglesia
son,n,hijo
sky,n,firmamento
sky,n,cielo
viscous,adj,glutinoso
encounter,v,encontrar
sum,n,centro
sum,n,corazón
sum,n,esencia
sum,n,núcleo
sum,n,sustancia
sum,n,monto
sum,n,suma
sun,n,sol
sun,n,domingo
promise,n,esperanza
blind,adj,ciego
iridium,n,iridio
tax,n,carga
tax,n,contribución
tax,n,imposición
tax,n,impuesto
tax,n,tasa
tax,n,tributación
murder,n,asesinato
environment,n,entorno
environment,n,ambiente
dick,n,bicho
dick,n,cipote
dick,n,huevo
dick,n,paloma
dick,n,pico
dick,n,pichi
dick,n,pichula
dick,n,pija
dick,n,pinga
dick,n,polla
dick,n,tranca
dick,n,turca
dick,n,verga
dick,n,pipe
dick,n,pirula
dick,n,pirulo
dick,n,poste
dick,n,f
training,n,formación
training,n,preparación
training,n,capacitación
training,n,entrenamiento
pct,n,porcentaje
paw,n,mano
pay,v,abonar
pay,v,pagar
involve,v,implicar
involve,v,suponer
involve,v,necesitar
involve,v,precisar
pen,n,pluma
pes,n,pie
remainder,n,resto
remainder,n,residuo
remainder,n,escombro
means,n,camino
means,n,forma
means,n,manera
means,n,modo
pic,n,película
pic,n,producción
pie,n,pastel
pig,n,cerdo
pig,n,marrano
pin,n,alfiler
pin,n,aguja
grandfather,n,abuelo
pop,adj,popular
corpse,n,cadáver
prc,n,china
groovy,adj,bárbaro
groovy,adj,genial
put,v,poner
tsunami,n,tsunami
tsunami,n,maremoto
tedious,adj,gris
tedious,adj,aburridor
majority,n,mayoría
azerbaijan,n,azerbaiyán
butter,n,mantequilla
butter,n,manteca
piffling,adj,insignificante
piffling,adj,pequeño
piffling,adj,trivial
consider,v,considerar
consider,v,ver
distich,n,pareja
autumn,n,otoño
roman,adj,romano
button,n,botón
button,n,tecla
portuguese,adj,portugués
verse,n,poesía
verse,n,verso
denmark,n,dinamarca
inquire,v,preguntar
inquire,v,solicitar
inquire,v,interrogar
inquire,v,averiguar
osmium,n,osmio
net,n,internet
net,n,red
net,n,malla
net,n,ganancia
net,n,utilidades
inquiry,n,demanda
inquiry,n,pregunta
inquiry,n,búsqueda
inquiry,n,estudio
inquiry,n,investigación
mention,v,aludir
mention,v,citar
mention,v,mencionar
mention,v,mentar
mention,v,nombrar
neb,n,pico
new,adj,nuevo
medical,adj,médico
incertitude,n,duda
incertitude,n,incertidumbre
incertitude,n,inseguridad
incertitude,n,irresolución
treatment,n,tratamiento
treatment,n,trato
pancreas,n,páncreas
nut,n,nuez
nut,n,fruta
nut,n,tuerca
nub,n,centro
nub,n,corazón
nub,n,esencia
nub,n,núcleo
nub,n,sustancia
spruce,n,pícea
now,n,recientemente
now,adv,ahora
now,adv,actualmente
nov,n,noviembre
annunciation,n,anuncio
annunciation,n,proclamación
nib,n,pico
nix,n,cero
nil,n,cero
northward,n,norte
oil,n,petróleo
oil,n,aceite
oct,n,octubre
tranquillity,n,serenidad
tranquillity,n,sosiego
tranquillity,n,tranquilidad
tranquillity,n,calma
tranquillity,n,dulzura
oft,adv,frecuentemente
off,adj,desconectado
off,adj,desenchufado
off,adj,apagado
destination,n,destino
destination,n,lugar
oar,n,remo
tanzania,n,tanzania
classify,v,clasificar
classify,v,separar
classify,v,organizar
tummy,n,estómago
owl,n,lechuza
own,v,poseer
own,v,tener
own,adj,propio
neptunium,n,neptunio
give-and-take,n,debate
give-and-take,n,discusión
ground,n,tierra
ground,n,razón
ground,n,motivo
caterpillar,n,oruga
caterpillar,n,cuncuna
old,n,anciano
old,n,veterano
old,adj,viejo
old,adj,antiguo
old,adj,anterior
programme,n,plan
programme,n,programa
programme,n,proyecto
stitch,n,punto
stitch,v,coser
management,n,dirección
liberate,v,liberar
liberate,v,eximir
liberate,v,franquear
liberate,v,exonerar
liberate,v,perdonar
law,n,ley
law,n,guardia
law,n,policía
lav,n,baño
lav,n,letrina
lay,v,poner
master,adj,primordial
master,adj,principal
master,adj,mayor
khmer,n,jemer
khmer,n,camboyano
low,n,baja
low,adj,bajo
ugly,adj,desagradable
ugly,adj,horrible
ethiopia,n,etiopía
dissimilar,adj,diferente
dissimilar,adj,distinto
prayer,n,oración
let,v,dejar
let,v,permitir
let,v,consentir
let,v,autorizar
leg,n,pierna
leg,n,pata
invoice,n,factura
invoice,n,recibo
invoice,n,cuenta
nurse,n,enfermera
lip,n,labio
lid,n,sombrero
lie,n,bola
lie,n,historia
lie,n,mentira
lie,n,película
lie,n,falsedad
lie,v,mentir
lie,v,yacer
mad,adj,loco
mag,n,revista
map,n,mapa
map,n,carta
man,n,hombre
man,n,gente
man,n,ser
man,n,varón
man,n,macho
may,n,mayo
meg,n,millón
ireland,n,irlanda
dissonance,n,ruido
mon,n,lunes
mrs,n,sra
mrs,n,señora
mud,n,lodo
mud,n,barro
mud,n,fango
min,n,minuto
event,n,consecuencia
event,n,efecto
event,n,resultado
event,n,corolario
event,n,secuela
event,n,conclusión
event,n,evento
event,n,suceso
event,n,episodio
event,n,hecho
cadmium,n,cadmio
mathematics,n,matemáticas
echo,n,eco
tiresome,adj,gris
tiresome,adj,aburridor
border,n,borde
border,n,canto
border,n,margen
border,n,arista
border,n,orilla
bulgarian,n,búlgaro
i need an interpreter,?,necesito
ostrich,n,avestruz
violent,adj,violento
armpit,n,axila
armpit,n,sobaco
suggest,v,proponer
suggest,v,sugerir
suggest,v,aconsejar
suggest,v,inspirar
suggest,v,apuntar
expensive,adj,caro
expensive,adj,costoso
thorax,n,tórax
stream,n,corriente
stream,n,curso
runway,n,carril
runway,n,riel
runway,n,linea
canal,n,canal
offence,n,crimen
offence,n,delito
constitute,v,constituir
constitute,v,instaurar
constitute,v,fundar
twosome,n,pareja
camel,n,camello
camel,n,dromedario
breadstuff,n,pan
edge,n,borde
edge,n,canto
edge,n,margen
edge,n,arista
edge,n,orilla
accuse,v,acusar
rhythm,n,ritmo
rhythm,n,compás
offense,n,crimen
offense,n,delito
physical,adj,físico
green woodpecker,?,pito
ease,v,descansar
east,n,este
east,n,levante
zip,n,cero
blood,n,sangre
lanthanum,n,lantano
you,?,polite
politics,n,política
plate,n,plato
yes,n,simón
fixed,adj,fijo
attending,n,atención
plant,n,planta
plant,n,mata
plant,n,flora
plant,v,constituir
plant,v,instaurar
plant,v,fundar
plane,n,avión
plane,adj,liso
plane,adj,llano
plane,adj,plano
chinese,adj,chino
place,n,lugar
place,n,sitio
place,n,casa
place,n,hogar
place,n,techo
place,n,familia
place,n,puesto
place,n,asiento
place,n,localidad
place,n,plaza
place,v,identificar
place,v,poner
place,v,clasificar
easy,adv,lentamente
easy,adj,fácil
natural,adj,natural
plain,n,campaña
plain,n,llanura
plain,v,visto
aluminium,n,aluminio
piddling,adj,insignificante
piddling,adj,pequeño
piddling,adj,trivial
xvi,n,dieciséis
damascus,n,damasco
beetle,n,escarabajo
hapless,adj,miserable
hapless,adj,pobre
hapless,adj,triste
leek,n,puerro
leek,n,porro
leek,n,poro
necktie,n,corbata
lead,n,plomo
lead,v,conducir
lead,v,llevar
leaf,n,hoja
leap,n,salto
leap,v,saltar
leap,v,brincar
castle,n,castillo
castle,n,castro
unclean,adj,sucio
unclean,adj,asqueroso
action,n,acción
action,n,acto
action,n,hecho
action,n,actividad
corridor,n,pasillo
corridor,n,corredor
strike,n,éxito
curium,n,curio
likewise,adv,también
stride,n,paso
stride,n,desplazamiento
already,adv,ya
elevate,v,alzar
elevate,v,elevar
elevate,v,levantar
elevate,v,subir
elevate,v,acosar
elevate,v,realzar
issue,n,consecuencia
issue,n,efecto
issue,n,resultado
issue,n,corolario
issue,n,secuela
issue,n,conclusión
issue,n,problema
issue,v,publicar
issue,v,sacar
dainty,n,quisquilloso
wet,n,humedad
wet,adj,húmedo
wed,n,miércoles
wed,v,casarse
win,n,triunfar
win,n,triunfo
win,v,ganar
win,v,vencer
czech,n,checo
ejaculation,n,eyaculación
andorra,n,andorra
wax,n,cera
way,n,camino
way,n,vía
way,n,estilo
way,n,forma
way,n,método
way,n,sistema
way,n,procedimiento
way,n,manera
way,n,modo
pipage,n,tubería
pipage,n,conducto
war,n,guerra
astatine,n,astato
result,n,consecuencia
result,n,efecto
result,n,resultado
result,n,corolario
result,n,secuela
result,n,conclusión
result,n,fruto
notebook,n,cuaderno
grouping,n,agrupación
grouping,n,colectivo
grouping,n,grupo
missive,n,carta
missive,n,misiva
missive,n,esquela
missive,n,epístola
flim-flam,v,embaucar
georgian,n,georgiano
korea,n,corea
pepper,n,pimienta
vox,n,voz
author,n,autor
author,n,escritor
complaint,n,cargo
rwanda,n,ruanda
useful,adj,útil
useful,adj,aprovechable
useful,adj,conveniente
useful,adj,práctico
useful,adj,provechoso
useful,adj,usable
use,n,función
use,n,propósito
use,n,empleo
use,n,uso
use,n,utilización
use,v,usar
use,v,utilizar
use,v,emplear
unit,n,unidad
literature,n,literatura
lazy,adj,flojo
award,n,honor
award,n,laurel
award,n,premio
award,n,reconocimiento
straight,adv,directamente
straight,adv,recto
straight,adv,derecho
straight,adv,directo
straight,adj,vertical
straight,adj,perpendicular
street,n,calle
street,n,camino
street,n,avenida
street,n,calzada
larn,v,aprender
lark,n,alondra
last,n,final
last,v,durar
last,adj,último
tum,n,estómago
late,adj,tardío
late,adj,pausado
late,adj,lento
lava,n,lava
try,n,intento
try,n,tentativa
try,n,prueba
try,n,ensayo
try,n,experimento
try,v,ensayar
try,v,examinar
try,v,probar
try,v,intentar
try,v,pretender
laid,adj,determinado
lake,n,lago
architect,n,arquitecto
architect,n,arquitecta
toe,n,dedo
land,n,tierra
land,n,estado
land,n,nación
land,n,país
land,v,aterrizar
toy,n,juguete
too,adv,también
top,n,auge
top,n,cima
top,n,pico
top,v,superar
lamb,n,cordero
tie,n,corbata
tin,n,estaño
tin,n,bote
tin,n,lata
tin,n,frasco
awake,adj,despierto
spirit,n,espíritu
spirit,n,alma
ten,n,diez
tea,n,hoja
tea,n,té
await,v,aguardar
await,v,contar
await,v,esperar
the,?,el
the,?,los
the,?,lo
suffer,v,soportar
suffer,v,sufrir
library,n,biblioteca
advice,n,advertencia
advice,n,consejo
connect,v,conectar
connect,v,acoplar
connect,v,empalmar
connect,v,encadenar
connect,v,unir
connect,v,asociar
connect,v,relacionar
armenian,n,armenia
armenian,adj,armenio
vocalisation,n,voz
develop,v,desarrollar
develop,v,enseñar
advise,v,proponer
advise,v,sugerir
advise,v,aconsejar
advise,v,inspirar
advise,v,apuntar
life,n,vida
life,n,existencia
early,adv,pronto
early,adj,temprano
like,v,simpatizar
like,v,considerar
like,v,estimar
like,v,apreciar
goshawk,n,azor
link,v,conectar
link,v,acoplar
link,v,empalmar
link,v,encadenar
link,v,unir
link,v,asociar
link,v,relacionar
line,n,línea
line,n,linea
line,n,ocupación
line,v,dibujar
line,v,trazar
line,v,delinear
molecule,n,molécula
lily,n,azucena
lift,n,ascensor
lift,v,alzar
lift,v,elevar
lift,v,levantar
lift,v,subir
lift,v,acosar
lift,v,realzar
ofttimes,adv,frecuentemente
hereafter,n,porvenir
uranium,n,uranio
cause,n,campaña
cause,n,movimiento
cause,n,causa
cause,v,causar
cause,v,hacer
cause,v,inducir
shipping,n,transporte
outburst,n,estallido
outburst,n,ruptura
beijing,n,pekín
daughter,n,nuera
daughter,n,hija
soccer,n,fútbol
soccer,n,futbol
sword,n,espada
soldier,n,soldado
africa,n,áfrica
ruby-red,adj,rojizo
ruby-red,adj,rojo
crack,n,grieta
georgia,n,georgia
tomato,n,tomate
final,n,final
final,adj,último
finland,n,finlandia
crane,n,grulla
praseodymium,n,praseodimio
penalisation,n,castigo
nipple,n,niple
nipple,n,pezón
leather,n,cuero
leather,n,piel
ingredient,n,componente
ingredient,n,elemento
ingredient,n,factor
persian,n,persa
used,adj,empleado
colligate,v,conectar
colligate,v,acoplar
colligate,v,empalmar
colligate,v,encadenar
colligate,v,unir
colligate,v,asociar
colligate,v,relacionar
foremost,adj,primero
user,n,usuario
left,n,izquierda
left,adj,izquierdo
ussr,n,urss
earth,n,tierra
earth,n,suelo
earth,n,globo
earth,n,mundo
nippon,n,japón
personal,n,personal
personal,adj,individual
personal,adj,particular
string,n,cordel
string,n,mecate
string,n,cuerda
peacock,n,pavo
circular,adj,redondo
dyad,n,pareja
scandium,n,escandio
metropolis,n,ciudad
metropolis,n,metrópolis
revenge,n,venganza
hafnium,n,hafnio
piping,n,tubería
piping,n,conducto
nitty-gritty,n,centro
nitty-gritty,n,corazón
nitty-gritty,n,esencia
nitty-gritty,n,núcleo
nitty-gritty,n,sustancia
social,adj,social
distance,n,distancia
caput,n,cabeza
circle,n,círculo
advert,n,anuncio
advert,n,cartel
advert,n,letrero
advert,v,aludir
advert,v,citar
advert,v,mencionar
advert,v,mentar
advert,v,nombrar
adverb,n,adverbio
sticky,adj,glutinoso
slowly,adv,lentamente
really,adv,verdaderamente
really,adv,muy
heart,n,corazón
heart,n,centro
heart,n,esencia
heart,n,núcleo
heart,n,sustancia
turkish,adj,turco
islam,n,islam
healthy,adj,sano
illustration,n,ejemplo
i am english,?,soy
i am english,?,yo
snail,n,caracol
greyish,adj,gris
snake,n,serpiente
snake,n,culebra
snake,n,sierpe
1000000,n,millón
cream,n,nata
cream,n,crema
carry,v,llevar
carry,v,cargar
carry,v,funcionar
carry,v,transportar
gypsy,n,gitana
carte,n,carta
resultant,n,consecuencia
resultant,n,resultado
resultant,n,fruto
rabbit,n,conejo
writing,n,escritura
samarium,n,samario
onslaught,n,asalto
onslaught,n,ataque
unwrap,v,declarar
unwrap,v,manifestar
unwrap,v,revelar
unwrap,v,descubrir
unwrap,v,denunciar
first,n,comienzo
first,n,inicio
first,n,principio
first,n,umbral
first,n,primeramente
first,adj,primero
rhinoceros,n,rinoceronte
sneeze,v,estornudar
conduct,n,comportamiento
conduct,n,conducta
conduct,v,funcionar
conduct,v,conducir
conduct,v,llevar
internet,n,internet
internet,n,red
lion,n,león
live,v,vivir
live,v,durar
live,v,existir
live,adj,vivo
lite,adj,dietético
list,n,lista
list,n,repertorio
reply,n,respuesta
reply,v,responder
reverse,adj,contrario
catch,v,cazar
catch,v,ver
fellowship,n,comitiva
neighbour,n,vecina
neighbour,n,prójimo
neighbour,n,prójima
vanquish,v,vencer
airheaded,adj,tonto
meshing,n,red
meshing,n,malla
first-class,adj,excelente
first-class,adj,magnífico
autobus,n,autobús
autobus,n,colectivo
autobus,n,camión
iron,n,hierro
iron,v,planchar
bicycle,n,bicicleta
bicycle,n,bici
pillow,n,almohada
nothing,n,cero
nothing,adv,nada
comprise,v,contener
comprise,v,incluir
comprise,v,integrar
mantle,n,cortina
iran,n,irán
iraq,n,irak
engineering,n,tecnología
relish,v,disfrutar
relish,v,gustar
sailor,n,marinero
pretty,adj,guapo
pretty,adj,bonito
pretty,adj,precioso
eastward,n,este
eastward,n,levante
never,adv,nunca
calcium,n,calcio
owner,n,amo
owner,n,dueña
owner,n,dueño
owner,n,propietario
submarine,n,submarino
shadow,n,sombra
alcohol,n,alcohol
carpenter,n,carpintero
carpenter,n,ebanista
grandmother,n,abuela
holiday,n,vacaciones
holiday,n,feriado
board,n,tabla
board,n,tablero
item,n,elemento
continent,n,continente
ready,v,disponer
ready,v,preparar
ready,v,coordinar
ready,v,organizar
ready,v,aprestar
ready,adj,listo
birthday,n,cumpleaños
birthday,n,natalicio
reach,n,alcance
reach,n,ámbito
reach,n,esfera
reach,n,marco
reach,v,alcanzar
reach,v,lograr
reach,v,ceder
reach,v,dar
reach,v,entregar
reach,v,pasar
reach,v,traspasar
reach,v,ganar
institution,n,institución
institution,n,instituto
course,n,clase
course,n,curso
course,n,sección
george,n,jorge
president,n,presidenta
holocaust,n,holocausto
pulverization,n,polvo
uncomplicated,adj,elemental
uncomplicated,adj,simple
undercover,adj,oculto
undercover,adj,secreto
volcano,n,volcán
prepuce,n,prepucio
occupation,n,ocupación
motorcycle,n,motocicleta
motorcycle,n,moto
motorcycle,n,motora
lexicon,n,diccionario
lexicon,n,índice
lexicon,n,glosario
southeast asia,?,sureste
adventure,v,arriesgar
adventure,v,aventurar
skylark,n,alondra
alter,v,alterar
alter,v,cambiar
appointment,n,compromiso
appointment,n,cita
ferry,n,ferri
ferry,n,transbordador
rutherfordium,n,rutherfordio
info,n,información
manganese,n,manganeso
refrigerator,n,frigorífico
refrigerator,n,heladera
refrigerator,n,nevera
refrigerator,n,refrigerador
refrigerator,n,refrigeradora
obesity,n,obesidad
obesity,n,sobrepeso
before,adv,adelante
falcon,n,halcón
standard,n,criterio
standard,n,patrón
standard,n,pauta
standard,n,regla
standard,adj,estándar
danger,n,peligro
danger,n,riesgo
gunpowder,n,pólvora
dark-green,adj,verde
frequently,adv,frecuentemente
please,v,agradar
please,v,complacer
please,v,encantar
please,adv,por
restrict,v,limitar
endeavour,n,intento
endeavour,n,tentativa
endeavour,n,prueba
endeavour,n,ensayo
endeavour,n,experimento
large,adj,grande
large,adj,gran
large,adj,voluminoso
mustard,n,mostaza
plumage,n,pluma
scrap,n,átomo
scrap,n,pedazo
scrap,n,pizca
scrap,n,viruta
scrap,n,combate
